distance covered,degrees from top of map,rad,currX,currY
0.0,-73.2670418392,9,7344.67865629,2038.72352898
0.0,-73.2523165789,9,7344.67865629,2038.72352898
0.0,-73.285156267,9,7344.67865629,2038.72352898
0.0,-73.2525459035,9,7344.67865629,2038.72352898
0.0,-73.2674567385,9,7344.67865629,2038.72352898
0.0,-73.3124937719,9,7344.67865629,2038.72352898
0.0,-73.3299245037,9,7344.67865629,2038.72352898
0.0,-73.314848934,9,7344.67865629,2038.72352898
0.0,-73.3342483127,9,7344.67865629,2038.72352898
0.0,-73.3431913898,9,7344.67865629,2038.72352898
0.0,-73.3344594154,9,7344.67865629,2038.72352898
0.0,-73.3556698894,9,7344.67865629,2038.72352898
0.0,-73.3654003119,9,7344.67865629,2038.72352898
0.0,-73.3479269327,9,7344.67865629,2038.72352898
0.0,-73.348986002,9,7344.67865629,2038.72352898
0.0,-73.3748162698,9,7344.67865629,2038.72352898
0.0,-73.374825236,9,7344.67865629,2038.72352898
0.0,-73.3819304006,9,7344.67865629,2038.72352898
0.0,-73.3902430136,9,7344.67865629,2038.72352898
0.0,-73.3854655751,9,7344.67865629,2038.72352898
0.0,-73.407358085,9,7344.67865629,2038.72352898
0.0,-73.3874867933,9,7344.67865629,2038.72352898
0.0,-73.3986254501,9,7344.67865629,2038.72352898
0.0,-73.4109190553,9,7344.67865629,2038.72352898
0.0,-73.413062609,9,7344.67865629,2038.72352898
0.0,-73.3987911111,9,7344.67865629,2038.72352898
0.0,-73.4001558116,9,7344.67865629,2038.72352898
0.0,-73.3999804605,9,7344.67865629,2038.72352898
0.0,-73.4176550579,9,7344.67865629,2038.72352898
0.0,-73.4106896037,9,7344.67865629,2038.72352898
0.0,-73.408571598,9,7344.67865629,2038.72352898
0.0,-73.3969597906,9,7344.67865629,2038.72352898
0.0,-73.4275841818,9,7344.67865629,2038.72352898
0.0,-73.4281610213,9,7344.67865629,2038.72352898
0.0,-73.4353003093,9,7344.67865629,2038.72352898
0.0,-73.4437695457,9,7344.67865629,2038.72352898
0.0,-73.4412837306,9,7344.67865629,2038.72352898
0.0,-73.4607078638,9,7344.67865629,2038.72352898
0.0,-73.4340019456,9,7344.67865629,2038.72352898
0.0,-73.4652909757,9,7344.67865629,2038.72352898
0.0,-73.4479649543,9,7344.67865629,2038.72352898
0.0,-73.4785888813,9,7344.67865629,2038.72352898
0.0,-73.4619627568,9,7344.67865629,2038.72352898
0.0,-73.4851228307,9,7344.67865629,2038.72352898
0.0,-73.483082853,9,7344.67865629,2038.72352898
0.0,-73.4907553237,9,7344.67865629,2038.72352898
0.0,-73.5070464929,9,7344.67865629,2038.72352898
0.0,-73.4995376106,9,7344.67865629,2038.72352898
0.0,-73.5247274266,9,7344.67865629,2038.72352898
0.0,-73.5131584411,9,7344.67865629,2038.72352898
0.0,-73.536248154,9,7344.67865629,2038.72352898
0.0,-73.5226578154,9,7344.67865629,2038.72352898
0.0,-73.5515049252,9,7344.67865629,2038.72352898
0.0,-73.5489394834,9,7344.67865629,2038.72352898
0.0,-73.5695352401,9,7344.67865629,2038.72352898
0.0,-73.5512984452,9,7344.67865629,2038.72352898
0.0,-73.5727690987,9,7344.67865629,2038.72352898
0.0,-73.5555034507,9,7344.67865629,2038.72352898
0.0,-73.5795990011,9,7344.67865629,2038.72352898
0.0,-73.5619482499,9,7344.67865629,2038.72352898
0.0,-73.5955811971,9,7344.67865629,2038.72352898
0.0,-73.5756728428,9,7344.67865629,2038.72352898
0.0,-73.606715687,9,7344.67865629,2038.72352898
0.0,-73.5984447295,9,7344.67865629,2038.72352898
0.0,-73.5907424705,9,7344.67865629,2038.72352898
0.0,-73.60776766,9,7344.67865629,2038.72352898
0.0,-73.6005640478,9,7344.67865629,2038.72352898
0.0,-73.6201966341,9,7344.67865629,2038.72352898
0.0,-73.6092129189,9,7344.67865629,2038.72352898
0.0,-73.625730402,9,7344.67865629,2038.72352898
0.0,-73.6147290836,9,7344.67865629,2038.72352898
0.0,-73.6384302137,9,7344.67865629,2038.72352898
0.0,-73.6269037921,9,7344.67865629,2038.72352898
0.0,-73.651401069,9,7344.67865629,2038.72352898
0.0,-73.6581795444,9,7344.67865629,2038.72352898
0.0,-73.6521042181,9,7344.67865629,2038.72352898
0.0,-73.6808275903,9,7344.67865629,2038.72352898
0.0,-73.720120911,9,7344.67865629,2038.72352898
0.0,-73.7431216801,9,7344.67865629,2038.72352898
0.0,-73.7304486476,9,7344.67865629,2038.72352898
0.0,-73.7516555635,9,7344.67865629,2038.72352898
0.0,-73.7387986779,9,7344.67865629,2038.72352898
0.0,-73.7477292407,9,7344.67865629,2038.72352898
0.0,-73.7589260019,9,7344.67865629,2038.72352898
0.0,-73.7602002116,9,7344.67865629,2038.72352898
0.0,-73.7703993697,9,7344.67865629,2038.72352898
0.0,-73.8024297262,9,7344.67865629,2038.72352898
0.0,-73.8162075312,9,7344.67865629,2038.72352898
0.0,-73.8262052846,9,7344.67865629,2038.72352898
0.0,-73.8243117365,9,7344.67865629,2038.72352898
0.0,-73.8235906367,9,7344.67865629,2038.72352898
0.0,-73.8213294855,9,7344.67865629,2038.72352898
0.0,-73.8203632826,9,7344.67865629,2038.72352898
0.0,-73.8372032782,9,7344.67865629,2038.72352898
0.0,-73.8273732222,9,7344.67865629,2038.72352898
0.0,-73.8257156146,9,7344.67865629,2038.72352898
0.0,-73.8254667055,9,7344.67865629,2038.72352898
0.0,-73.8263464948,9,7344.67865629,2038.72352898
0.0,-73.8261324826,9,7344.67865629,2038.72352898
0.0,-73.8259534188,9,7344.67865629,2038.72352898
0.0,-73.8273580534,9,7344.67865629,2038.72352898
0.0,-73.8310376364,9,7344.67865629,2038.72352898
0.0,-73.8342971679,9,7344.67865629,2038.72352898
0.0,-73.8385103978,9,7344.67865629,2038.72352898
0.0,-73.8426448262,9,7344.67865629,2038.72352898
0.0,-73.8432354529,9,7344.67865629,2038.72352898
0.0,-73.8419272782,9,7344.67865629,2038.72352898
0.0,-73.8507515518,9,7344.67865629,2038.72352898
0.0,-73.8528120239,9,7344.67865629,2038.72352898
0.0,-73.8620211944,9,7344.67865629,2038.72352898
0.0,-73.8665490634,9,7344.67865629,2038.72352898
0.0,-73.8638493808,9,7344.67865629,2038.72352898
0.0,-73.8731546466,9,7344.67865629,2038.72352898
0.0,-73.8726598608,9,7344.67865629,2038.72352898
0.0,-73.8769162735,9,7344.67865629,2038.72352898
0.0,-73.8811813846,9,7344.67865629,2038.72352898
0.0,-73.8857264442,9,7344.67865629,2038.72352898
0.0,-73.8891514522,9,7344.67865629,2038.72352898
0.0,-73.8918151586,9,7344.67865629,2038.72352898
0.0,-73.8949688135,9,7344.67865629,2038.72352898
0.0,-73.9037749168,9,7344.67865629,2038.72352898
0.0,-73.9052047185,9,7344.67865629,2038.72352898
0.0,-73.9066782186,9,7344.67865629,2038.72352898
0.0,-73.9154404172,9,7344.67865629,2038.72352898
0.0,-73.9210525643,9,7344.67865629,2038.72352898
0.0,-73.9261834097,9,7344.67865629,2038.72352898
0.0,-73.9292929536,9,7344.67865629,2038.72352898
0.0,-73.9293661959,9,7344.67865629,2038.72352898
0.0,-73.9353631367,9,7344.67865629,2038.72352898
0.0,-73.9368187759,9,7344.67865629,2038.72352898
0.0,-73.9434018635,9,7344.67865629,2038.72352898
0.0,-73.9427486496,9,7344.67865629,2038.72352898
0.0,-73.9499178841,9,7344.67865629,2038.72352898
0.0,-73.951460817,9,7344.67865629,2038.72352898
0.0,-73.9668986984,9,7344.67865629,2038.72352898
0.0,-73.9625177782,9,7344.67865629,2038.72352898
0.0,-73.9815255564,9,7344.67865629,2038.72352898
0.0,-73.9732945331,9,7344.67865629,2038.72352898
0.0,-73.9893972082,9,7344.67865629,2038.72352898
0.0,-73.9808335817,9,7344.67865629,2038.72352898
0.0,-74.0090024037,9,7344.67865629,2038.72352898
0.0,-74.0032561741,9,7344.67865629,2038.72352898
0.0,-74.0142223929,9,7344.67865629,2038.72352898
0.0,-73.9866973102,9,7344.67865629,2038.72352898
0.0,-74.0020384259,9,7344.67865629,2038.72352898
0.0,-74.00535699,9,7344.67865629,2038.72352898
0.0,-73.9974667526,9,7344.67865629,2038.72352898
0.0,-74.0191864636,9,7344.67865629,2038.72352898
0.0,-74.010937373,9,7344.67865629,2038.72352898
0.0,-74.0278532309,9,7344.67865629,2038.72352898
0.0,-74.0221065372,9,7344.67865629,2038.72352898
0.0,-74.0423647919,9,7344.67865629,2038.72352898
0.0,-74.0343079951,9,7344.67865629,2038.72352898
0.0,-74.0501123967,9,7344.67865629,2038.72352898
0.0,-74.0442429968,9,7344.67865629,2038.72352898
0.0,-74.0564160452,9,7344.67865629,2038.72352898
0.0,-74.0616765421,9,7344.67865629,2038.72352898
0.0,-74.0595169875,9,7344.67865629,2038.72352898
0.0,-74.0801773813,9,7344.67865629,2038.72352898
0.0,-74.0823314735,9,7344.67865629,2038.72352898
0.0,-74.0841967641,9,7344.67865629,2038.72352898
0.0,-74.0814945032,9,7344.67865629,2038.72352898
0.0,-74.0957146907,9,7344.67865629,2038.72352898
0.0,-74.0905010766,9,7344.67865629,2038.72352898
0.0,-74.114538661,9,7344.67865629,2038.72352898
0.0,-74.0829611938,9,7344.67865629,2038.72352898
0.0,-74.0843274251,9,7344.67865629,2038.72352898
0.0,-74.0843811047,9,7344.67865629,2038.72352898
0.0,-74.1193472329,9,7344.67865629,2038.72352898
0.0,-74.1327883094,9,7344.67865629,2038.72352898
0.0,-74.1338043344,9,7344.67865629,2038.72352898
0.0,-74.1263765578,9,7344.67865629,2038.72352898
0.0,-74.1343312297,9,7344.67865629,2038.72352898
0.0,-74.1367558499,9,7344.67865629,2038.72352898
0.0,-74.1300104186,9,7344.67865629,2038.72352898
0.0,-74.1485961858,9,7344.67865629,2038.72352898
0.0,-74.1538031514,9,7344.67865629,2038.72352898
0.0,-74.1563150654,9,7344.67865629,2038.72352898
0.0,-74.1785494278,9,7344.67865629,2038.72352898
0.0,-74.1732212387,9,7344.67865629,2038.72352898
0.0,-74.1749279981,9,7344.67865629,2038.72352898
0.0,-74.1724172058,9,7344.67865629,2038.72352898
0.0,-74.151268862,9,7344.67865629,2038.72352898
0.0,-74.3095129666,9,7344.67865629,2038.72352898
0.0,-74.3774220197,9,7344.67865629,2038.72352898
0.0,-74.3864697712,9,7344.67865629,2038.72352898
0.0,-74.3759787211,9,7344.67865629,2038.72352898
0.0,-74.4103576194,9,7344.67865629,2038.72352898
0.0,-74.4122477162,9,7344.67865629,2038.72352898
0.0,-74.4249877614,9,7344.67865629,2038.72352898
0.0,-74.4196590051,9,7344.67865629,2038.72352898
0.0,-74.4166751972,9,7344.67865629,2038.72352898
0.0,-74.2804288377,9,7344.67865629,2038.72352898
0.0,-74.2515536767,9,7344.67865629,2038.72352898
0.0,-74.2276309641,9,7344.67865629,2038.72352898
0.0,-74.1913794499,9,7344.67865629,2038.72352898
0.0,-74.1708953841,9,7344.67865629,2038.72352898
0.0,-74.2846625168,9,7344.67865629,2038.72352898
0.0,-74.323914598,9,7344.67865629,2038.72352898
0.0,-74.3423591275,9,7344.67865629,2038.72352898
0.0,-74.3355161055,9,7344.67865629,2038.72352898
0.0,-74.343486782,9,7344.67865629,2038.72352898
0.0,-74.3567511568,9,7344.67865629,2038.72352898
0.0,-74.3620967301,9,7344.67865629,2038.72352898
0.0,-74.3584385018,9,7344.67865629,2038.72352898
0.0,-74.354202722,9,7344.67865629,2038.72352898
0.0,-74.3638618906,9,7344.67865629,2038.72352898
0.0,-74.3782197576,9,7344.67865629,2038.72352898
0.0,-74.3947475731,9,7344.67865629,2038.72352898
0.0,-74.447115337,9,7344.67865629,2038.72352898
0.0,-74.4489867993,9,7344.67865629,2038.72352898
0.0,-74.4792694601,9,7344.67865629,2038.72352898
0.0,-74.5422333193,9,7344.67865629,2038.72352898
0.0,-74.5521371269,9,7344.67865629,2038.72352898
0.0,-74.549370883,9,7344.67865629,2038.72352898
0.0,-74.5538320875,9,7344.67865629,2038.72352898
0.0,-74.5608744904,9,7344.67865629,2038.72352898
0.0,-74.5555005918,9,7344.67865629,2038.72352898
0.0,-74.5580016416,9,7344.67865629,2038.72352898
0.0,-74.5608613898,9,7344.67865629,2038.72352898
0.0,-74.5633798365,9,7344.67865629,2038.72352898
0.0,-74.5754969816,9,7344.67865629,2038.72352898
0.0,-74.5772540752,9,7344.67865629,2038.72352898
0.0,-74.5836048671,9,7344.67865629,2038.72352898
0.0,-74.5858868575,9,7344.67865629,2038.72352898
0.0,-74.5904350464,9,7344.67865629,2038.72352898
0.0,-74.5902756836,9,7344.67865629,2038.72352898
0.0,-74.5958037694,9,7344.67865629,2038.72352898
0.0,-74.6038518035,9,7344.67865629,2038.72352898
0.0,-74.6094935361,9,7344.67865629,2038.72352898
0.0,-74.6113814671,9,7344.67865629,2038.72352898
0.0,-74.6108630965,9,7344.67865629,2038.72352898
0.0,-74.6097846744,9,7344.67865629,2038.72352898
0.0,-74.6085137007,9,7344.67865629,2038.72352898
0.0,-74.6185739254,9,7344.67865629,2038.72352898
0.0,-74.6006340986,9,7344.67865629,2038.72352898
0.0,-74.5628667202,9,7344.67865629,2038.72352898
0.0,-74.5770742903,9,7344.67865629,2038.72352898
0.0,-74.5744818088,9,7344.67865629,2038.72352898
0.0,-74.5789942757,9,7344.67865629,2038.72352898
0.0,-74.583830441,9,7344.67865629,2038.72352898
0.0,-74.5923765548,9,7344.67865629,2038.72352898
0.0,-74.603652617,9,7344.67865629,2038.72352898
0.0,-74.6064586277,9,7344.67865629,2038.72352898
0.0,-74.6160283367,9,7344.67865629,2038.72352898
0.0,-74.6153079943,9,7344.67865629,2038.72352898
0.0,-74.6232063502,9,7344.67865629,2038.72352898
0.0,-74.6324784046,9,7344.67865629,2038.72352898
0.0,-74.6416016574,9,7344.67865629,2038.72352898
0.0,-74.6480211087,9,7344.67865629,2038.72352898
0.0,-74.6520430083,9,7344.67865629,2038.72352898
0.0,-74.6637036065,9,7344.67865629,2038.72352898
0.0,-74.667821653,9,7344.67865629,2038.72352898
0.0,-74.666978398,9,7344.67865629,2038.72352898
0.0,-74.6710788414,9,7344.67865629,2038.72352898
0.0,-74.6795192333,9,7344.67865629,2038.72352898
0.0,-74.6848708236,9,7344.67865629,2038.72352898
0.0,-74.6872473623,9,7344.67865629,2038.72352898
0.0,-74.6935175994,9,7344.67865629,2038.72352898
0.0,-74.698352785,9,7344.67865629,2038.72352898
0.0,-74.703205419,9,7344.67865629,2038.72352898
0.0,-74.7052667515,9,7344.67865629,2038.72352898
0.0,-74.7077567824,9,7344.67865629,2038.72352898
0.0,-74.7174742617,9,7344.67865629,2038.72352898
0.0,-74.7183629395,9,7344.67865629,2038.72352898
0.0,-74.7199253157,9,7344.67865629,2038.72352898
0.0,-74.7253638903,9,7344.67865629,2038.72352898
0.0,-74.7337161634,9,7344.67865629,2038.72352898
0.0,-74.7421383848,9,7344.67865629,2038.72352898
0.0,-74.7466143048,9,7344.67865629,2038.72352898
0.0,-74.7545814231,9,7344.67865629,2038.72352898
0.0,-74.7531072399,9,7344.67865629,2038.72352898
0.0,-74.7619317552,9,7344.67865629,2038.72352898
0.0,-74.7639837188,9,7344.67865629,2038.72352898
0.0,-74.7706643809,9,7344.67865629,2038.72352898
0.0,-74.7776337414,9,7344.67865629,2038.72352898
0.0,-74.7823718004,9,7344.67865629,2038.72352898
0.0,-74.7879148078,9,7344.67865629,2038.72352898
0.0,-74.7915415136,9,7344.67865629,2038.72352898
0.0,-74.8005844179,9,7344.67865629,2038.72352898
0.0,-74.8029860206,9,7344.67865629,2038.72352898
0.0,-74.8145488217,9,7344.67865629,2038.72352898
0.0,-74.8156028213,9,7344.67865629,2038.72352898
0.0,-74.8168580193,9,7344.67865629,2038.72352898
0.0,-74.7641956657,9,7344.67865629,2038.72352898
0.0,-74.7305995106,9,7344.67865629,2038.72352898
0.0,-74.7500633039,9,7344.67865629,2038.72352898
0.0,-74.7615995456,9,7344.67865629,2038.72352898
0.0,-74.7654532358,9,7344.67865629,2038.72352898
0.0,-74.7761581244,9,7344.67865629,2038.72352898
0.0,-74.7722942114,9,7344.67865629,2038.72352898
0.0,-74.7834977469,9,7344.67865629,2038.72352898
0.0,-74.7708399808,9,7344.67865629,2038.72352898
0.0,-74.8077334132,9,7344.67865629,2038.72352898
0.0,-74.8473567939,9,7344.67865629,2038.72352898
0.0,-74.8669863731,9,7344.67865629,2038.72352898
0.0,-74.8829146508,9,7344.67865629,2038.72352898
0.0,-74.8902241268,9,7344.67865629,2038.72352898
0.0,-74.9323848013,9,7344.67865629,2038.72352898
0.0,-74.8895041743,9,7344.67865629,2038.72352898
0.0,-74.9109009957,9,7344.67865629,2038.72352898
0.0,-74.9091977655,9,7344.67865629,2038.72352898
0.0,-74.9679044837,9,7344.67865629,2038.72352898
0.0,-74.9797986504,9,7344.67865629,2038.72352898
0.0,-74.9869852655,9,7344.67865629,2038.72352898
0.0,-75.003901829,9,7344.67865629,2038.72352898
0.0,-74.970777091,9,7344.67865629,2038.72352898
0.0,-74.9859173014,9,7344.67865629,2038.72352898
0.0,-74.9865849603,9,7344.67865629,2038.72352898
0.0,-74.9983738176,9,7344.67865629,2038.72352898
0.0,-75.0213451233,9,7344.67865629,2038.72352898
0.0,-75.0224238774,9,7344.67865629,2038.72352898
0.0,-75.03432633,9,7344.67865629,2038.72352898
0.0,-75.027319981,9,7344.67865629,2038.72352898
0.0,-75.0353373305,9,7344.67865629,2038.72352898
0.0,-75.0408783783,9,7344.67865629,2038.72352898
0.0,-75.0642256246,9,7344.67865629,2038.72352898
0.0,-75.0544978194,9,7344.67865629,2038.72352898
0.0,-75.0561624626,9,7344.67865629,2038.72352898
0.0,-75.0597608042,9,7344.67865629,2038.72352898
0.0,-75.0629390942,9,7344.67865629,2038.72352898
0.0,-75.0641398327,9,7344.67865629,2038.72352898
0.0,-75.0699430196,9,7344.67865629,2038.72352898
0.0,-75.087374905,9,7344.67865629,2038.72352898
0.0,-75.0960829888,9,7344.67865629,2038.72352898
0.0,-75.094334771,9,7344.67865629,2038.72352898
0.0,-75.0913265017,9,7344.67865629,2038.72352898
0.0,-75.0927544307,9,7344.67865629,2038.72352898
0.0,-75.0915223083,9,7344.67865629,2038.72352898
0.0,-75.0919613842,9,7344.67865629,2038.72352898
0.0,-75.0988054086,9,7344.67865629,2038.72352898
0.0,-75.1127718814,9,7344.67865629,2038.72352898
0.0,-75.1193620527,9,7344.67865629,2038.72352898
0.0,-75.1342209224,9,7344.67865629,2038.72352898
0.0,-75.1335222405,9,7344.67865629,2038.72352898
0.0,-75.1444785071,9,7344.67865629,2038.72352898
0.0,-75.1475247221,9,7344.67865629,2038.72352898
0.0,-75.1540971355,9,7344.67865629,2038.72352898
0.0,-75.1584994973,9,7344.67865629,2038.72352898
0.0,-75.1615980576,9,7344.67865629,2038.72352898
0.0,-75.1624303164,9,7344.67865629,2038.72352898
0.0,-75.1738412735,9,7344.67865629,2038.72352898
0.0,-75.1781734291,9,7344.67865629,2038.72352898
0.0,-75.1822430331,9,7344.67865629,2038.72352898
0.0,-75.1916938356,9,7344.67865629,2038.72352898
0.0,-75.1940570865,9,7344.67865629,2038.72352898
0.0,-75.1982752858,9,7344.67865629,2038.72352898
0.0,-75.1976634336,9,7344.67865629,2038.72352898
0.0,-75.2035615298,9,7344.67865629,2038.72352898
0.0,-75.2053733244,9,7344.67865629,2038.72352898
0.0,-75.2160138175,9,7344.67865629,2038.72352898
0.0,-75.218123009,9,7344.67865629,2038.72352898
0.0,-75.2270833989,9,7344.67865629,2038.72352898
0.0,-75.2303387373,9,7344.67865629,2038.72352898
0.0,-75.2409177741,9,7344.67865629,2038.72352898
0.0,-75.2521880093,9,7344.67865629,2038.72352898
0.0,-75.253334443,9,7344.67865629,2038.72352898
0.0,-75.2658733251,9,7344.67865629,2038.72352898
0.0,-75.2707996556,9,7344.67865629,2038.72352898
0.0,-75.2674834346,9,7344.67865629,2038.72352898
0.0,-75.271543412,9,7344.67865629,2038.72352898
0.0,-75.2756995878,9,7344.67865629,2038.72352898
0.0,-75.2889907121,9,7344.67865629,2038.72352898
0.0,-75.2933305348,9,7344.67865629,2038.72352898
0.0,-75.3034278059,9,7344.67865629,2038.72352898
0.0,-75.3052475255,9,7344.67865629,2038.72352898
0.0,-75.3058771935,9,7344.67865629,2038.72352898
0.0,-75.3220380599,9,7344.67865629,2038.72352898
0.0,-75.3207601248,9,7344.67865629,2038.72352898
0.0,-75.3314871381,9,7344.67865629,2038.72352898
0.0,-75.3312765999,9,7344.67865629,2038.72352898
0.0,-75.34260726,9,7344.67865629,2038.72352898
0.0,-75.3455903686,9,7344.67865629,2038.72352898
0.0,-75.3451784257,9,7344.67865629,2038.72352898
0.0,-75.3553976812,9,7344.67865629,2038.72352898
0.0,-75.3570506351,9,7344.67865629,2038.72352898
0.0,-75.3608910374,9,7344.67865629,2038.72352898
0.0,-75.3699813882,9,7344.67865629,2038.72352898
0.0,-75.3729816874,9,7344.67865629,2038.72352898
0.0,-75.379543185,9,7344.67865629,2038.72352898
0.0,-75.3788071311,9,7344.67865629,2038.72352898
0.0,-75.3862347756,9,7344.67865629,2038.72352898
0.0,-75.3928136186,9,7344.67865629,2038.72352898
0.0,-75.40005741,9,7344.67865629,2038.72352898
0.0,-75.4014298998,9,7344.67865629,2038.72352898
0.0,-75.402487338,9,7344.67865629,2038.72352898
0.0,-75.4052247247,9,7344.67865629,2038.72352898
0.0,-75.4216295598,9,7344.67865629,2038.72352898
0.0,-75.4438355934,9,7344.67865629,2038.72352898
0.0,-75.4430203253,9,7344.67865629,2038.72352898
0.0,-75.4438500058,9,7344.67865629,2038.72352898
0.0,-75.4470508846,9,7344.67865629,2038.72352898
0.0,-75.4543379619,9,7344.67865629,2038.72352898
0.0,-75.4608724876,9,7344.67865629,2038.72352898
0.0,-75.4566882118,9,7344.67865629,2038.72352898
0.0,-75.4621026344,9,7344.67865629,2038.72352898
0.0,-75.4632382554,9,7344.67865629,2038.72352898
0.0,-75.4734038248,9,7344.67865629,2038.72352898
0.0,-75.4784155927,9,7344.67865629,2038.72352898
0.0,-75.480959809,9,7344.67865629,2038.72352898
0.0,-75.4866364738,9,7344.67865629,2038.72352898
0.0,-75.496268087,9,7344.67865629,2038.72352898
0.0,-75.4983483986,9,7344.67865629,2038.72352898
0.0,-75.5093886587,9,7344.67865629,2038.72352898
0.0,-75.5235001171,9,7344.67865629,2038.72352898
0.0,-75.5292902741,9,7344.67865629,2038.72352898
0.0,-75.5361303794,9,7344.67865629,2038.72352898
0.0,-75.5427604332,9,7344.67865629,2038.72352898
0.0,-75.5476316854,9,7344.67865629,2038.72352898
0.0,-75.5514878861,9,7344.67865629,2038.72352898
0.0,-75.5678390352,9,7344.67865629,2038.72352898
0.0,-75.5919863827,9,7344.67865629,2038.72352898
0.0,-75.5952386787,9,7344.67865629,2038.72352898
0.0,-75.5963471731,9,7344.67865629,2038.72352898
0.0,-75.6100293659,9,7344.67865629,2038.72352898
0.0,-75.6197215072,9,7344.67865629,2038.72352898
0.0,-75.6251960969,9,7344.67865629,2038.72352898
0.0,-75.626129385,9,7344.67865629,2038.72352898
0.0,-75.6340888715,9,7344.67865629,2038.72352898
0.0,-75.6454083065,9,7344.67865629,2038.72352898
0.0,-75.65055894,9,7344.67865629,2038.72352898
0.0,-75.6480707718,9,7344.67865629,2038.72352898
0.0,-75.6472888021,9,7344.67865629,2038.72352898
0.0,-75.6521330309,9,7344.67865629,2038.72352898
0.0,-75.657047208,9,7344.67865629,2038.72352898
0.0,-75.6588813336,9,7344.67865629,2038.72352898
0.0,-75.6668754077,9,7344.67865629,2038.72352898
0.0,-75.6709231801,9,7344.67865629,2038.72352898
0.0,-75.667638401,9,7344.67865629,2038.72352898
0.0,-75.6757810704,9,7344.67865629,2038.72352898
0.0,-75.6756811881,9,7344.67865629,2038.72352898
0.0,-75.6846375043,9,7344.67865629,2038.72352898
0.0,-75.687145019,9,7344.67865629,2038.72352898
0.0,-75.688917482,9,7344.67865629,2038.72352898
0.0,-75.6825611435,9,7344.67865629,2038.72352898
0.0,-75.6842372535,9,7344.67865629,2038.72352898
0.0,-75.6889758118,9,7344.67865629,2038.72352898
0.0,-75.6939855687,9,7344.67865629,2038.72352898
0.0,-75.6949702739,9,7344.67865629,2038.72352898
0.0,-75.7019311776,9,7344.67865629,2038.72352898
0.0,-75.6854420297,9,7344.67865629,2038.72352898
0.0,-75.6941003302,9,7344.67865629,2038.72352898
0.0,-75.6904035792,9,7344.67865629,2038.72352898
0.0,-75.7210855266,9,7344.67865629,2038.72352898
0.0,-75.7283874224,9,7344.67865629,2038.72352898
0.0,-75.7328017667,9,7344.67865629,2038.72352898
0.0,-75.7315898094,9,7344.67865629,2038.72352898
0.0,-75.7256878006,9,7344.67865629,2038.72352898
0.0,-75.7341357401,9,7344.67865629,2038.72352898
0.0,-75.7342536281,9,7344.67865629,2038.72352898
0.0,-75.7367602146,9,7344.67865629,2038.72352898
0.0,-75.7414367495,9,7344.67865629,2038.72352898
0.0,-75.7409419828,9,7344.67865629,2038.72352898
0.0,-75.7485584145,9,7344.67865629,2038.72352898
0.0,-75.7503122947,9,7344.67865629,2038.72352898
0.0,-75.7493623733,9,7344.67865629,2038.72352898
0.0,-75.7498824004,9,7344.67865629,2038.72352898
0.0,-75.7513911258,9,7344.67865629,2038.72352898
0.0,-75.7580535498,9,7344.67865629,2038.72352898
0.0,-75.7628959221,9,7344.67865629,2038.72352898
0.0,-75.7689019929,9,7344.67865629,2038.72352898
0.0,-75.7705505121,9,7344.67865629,2038.72352898
0.0,-75.7698889798,9,7344.67865629,2038.72352898
0.0,-75.7709598958,9,7344.67865629,2038.72352898
0.0,-75.7850245104,9,7344.67865629,2038.72352898
0.0,-75.7984240733,9,7344.67865629,2038.72352898
0.0,-75.8075360847,9,7344.67865629,2038.72352898
0.0,-75.8108992945,9,7344.67865629,2038.72352898
0.0,-75.8150674528,9,7344.67865629,2038.72352898
0.0,-75.8179493095,9,7344.67865629,2038.72352898
0.0,-75.8340698646,9,7344.67865629,2038.72352898
0.0,-75.8323753681,9,7344.67865629,2038.72352898
0.0,-75.8386870701,9,7344.67865629,2038.72352898
0.0,-75.8563212205,9,7344.67865629,2038.72352898
0.0,-75.8509078194,9,7344.67865629,2038.72352898
0.0,-75.8603256167,9,7344.67865629,2038.72352898
0.0,-75.8566971124,9,7344.67865629,2038.72352898
0.0,-75.8676110566,9,7344.67865629,2038.72352898
0.0,-75.8725836992,9,7344.67865629,2038.72352898
0.0,-75.8822900402,9,7344.67865629,2038.72352898
0.0,-75.8860463296,9,7344.67865629,2038.72352898
0.0,-75.8874225675,9,7344.67865629,2038.72352898
0.0,-75.9063162539,9,7344.67865629,2038.72352898
0.0,-75.9119711386,9,7344.67865629,2038.72352898
0.0,-75.9257897218,9,7344.67865629,2038.72352898
0.0,-75.9270782534,9,7344.67865629,2038.72352898
0.0,-75.9380879835,9,7344.67865629,2038.72352898
0.0,-75.943532662,9,7344.67865629,2038.72352898
0.0,-75.9483647889,9,7344.67865629,2038.72352898
0.0,-75.9577118643,9,7344.67865629,2038.72352898
0.0,-75.9525076381,9,7344.67865629,2038.72352898
0.0,-75.9542333603,9,7344.67865629,2038.72352898
0.0,-75.956379031,9,7344.67865629,2038.72352898
0.0,-75.9586559001,9,7344.67865629,2038.72352898
0.0,-75.9713714676,9,7344.67865629,2038.72352898
0.0,-75.9739982336,9,7344.67865629,2038.72352898
0.0,-75.976064948,9,7344.67865629,2038.72352898
0.0,-75.9792603608,9,7344.67865629,2038.72352898
0.0,-75.9864369721,9,7344.67865629,2038.72352898
0.0,-75.9895097818,9,7344.67865629,2038.72352898
0.0,-75.9938250399,9,7344.67865629,2038.72352898
